6.942, 19.677
6.938, 19.677
6.935, 19.677
6.916, 66.294
6.912, 66.294
6.908, 66.294
6.902, 49.699
6.898, 49.699
6.891, 33.103
6.888, 33.103
6.884, 33.103
6.876, 62.147
6.873, 62.147
6.866, 58.486
6.862, 58.487
6.858, 58.487
6.851, 54.582
6.848, 54.582
6.840, 76.060
6.836, 76.060
6.833, 76.060
6.826, 59.709
6.823, 59.709
6.815, 70.936
6.812, 70.936
6.808, 70.936
6.777, 24.811
6.773, 24.811
5.381, 8.042
5.377, 8.042
5.344, 19.759
5.341, 19.759
5.337, 19.759
5.303, 99.569
5.299, 99.569
5.055, 12.208
5.051, 12.208
5.047, 12.208
4.979, 29.784
4.975, 29.784
4.972, 29.784
4.954, 9.528
4.951, 9.529
4.947, 9.529
4.940, 8.065
4.936, 8.065
4.929, 6.113
4.926, 6.113
4.922, 6.113
4.915, 16.364
4.911, 16.364
4.904, 19.782
4.900, 19.782
4.897, 19.782
4.889, 34.914
4.885, 34.914
4.878, 42.969
4.874, 42.969
4.871, 42.969
4.864, 39.064
4.860, 39.064
4.854, 9.778
4.850, 9.778
4.847, 9.778
4.840, 7.582
4.836, 7.582
4.829, 5.630
4.825, 10.999
4.822, 11.000
4.800, 19.787
4.796, 19.787
4.739, 8.807
4.736, 8.807
4.310, 1.752
4.306, 1.752
4.260, 3.218
4.256, 3.219
4.249, 4.683
4.245, 4.684
4.234, 9.565
4.231, 9.565
4.223, 12.983
4.220, 12.983
4.209, 19.085
4.205, 19.085
4.199, 7.371
4.195, 7.371
4.184, 11.520
4.181, 11.521
4.173, 19.819
4.170, 19.819
4.159, 27.141
4.155, 27.142
4.148, 32.755
4.144, 32.756
4.140, 32.756
4.134, 15.916
4.130, 15.916
4.123, 28.120
4.119, 28.120
4.116, 28.120
4.109, 18.114
4.105, 18.114
4.098, 7.132
4.095, 7.132
4.091, 7.132
4.084, 11.525
4.080, 11.526
4.073, 12.014
4.069, 12.014
4.066, 12.015
4.059, 15.188
4.055, 15.188
4.048, 8.843
4.045, 8.843
4.041, 8.843
4.034, 11.040
4.030, 11.040
4.009, 3.963
4.005, 3.964
3.998, 8.845
3.994, 8.845
3.991, 8.846
3.959, 8.115
3.955, 8.115
3.948, 5.675
3.944, 5.675
3.941, 5.675
3.934, 7.140
3.930, 7.140
3.873, 2.994
3.869, 2.994
3.866, 2.995
3.744, 2.757
3.740, 2.757
3.708, 4.711
3.704, 4.711
3.593, 13.991
3.589, 13.991
3.582, 28.879
3.578, 28.880
3.575, 28.880
3.567, 30.345
3.564, 30.345
3.556, 41.816
3.553, 41.816
3.549, 41.816
3.543, 23.512
3.539, 23.512
3.532, 27.906
3.528, 27.906
3.525, 27.906
3.493, 19.122
3.489, 19.122
3.482, 22.051
3.478, 22.051
3.475, 22.051
3.467, 19.123
3.464, 19.123
3.456, 36.208
3.453, 36.208
3.449, 36.208
3.443, 13.023
3.439, 13.023
3.432, 12.047
3.428, 12.047
3.425, 12.047
3.417, 26.447
3.414, 26.447
3.393, 6.680
3.389, 6.680
3.382, 7.656
3.378, 7.657
3.375, 7.657
3.342, 7.659
3.339, 7.659
3.102, 18.165
3.099, 18.166
3.052, 8.406
3.049, 8.406
3.026, 35.253
3.023, 35.254
3.017, 5.235
3.013, 5.235
3.009, 5.235
3.656, 3.655
3.641, 3.450
3.632, 2.631
2.998, 66.598
