Year,Week,date,group,ILI_per_100k,N,ILI,Proportion influenza positive,All influenza cases,Influenza A/H3N2,Season
2021,52,2022-01-03,0-4,0.6,3072243,18.433457999999998,0,NA,NA,2021/22
2022,1,2022-01-10,0-4,0.5,3072243,15.361215,0,NA,NA,2021/22
2022,2,2022-01-17,0-4,0.20000000000000004,3072243,6.144486000000001,0,0,0,2021/22
2022,3,2022-01-24,0-4,0.6,3072243,18.433457999999998,0,0,0,2021/22
2022,4,2022-01-31,0-4,0.8000000000000002,3072243,24.577944000000002,0.08333333333333333,0.6642687567567568,0.2214229189189189,2021/22
2022,5,2022-02-07,0-4,1,3072243,30.72243,0,0.9309827272727271,0.3103275757575757,2021/22
2022,6,2022-02-14,0-4,1.1,3072243,33.794673,0,1.2997951153846157,0,2021/22
2022,7,2022-02-21,0-4,0.4000000000000001,3072243,12.288972000000001,0,0,0,2021/22
2022,8,2022-02-28,0-4,0.6,3072243,18.433457999999998,0,0,0,2021/22
2022,9,2022-03-07,0-4,0.6999999999999998,3072243,21.505701,0.09090909090909091,0.4779044666666666,0.15930148888888884,2021/22
2022,10,2022-03-14,0-4,0.6999999999999998,3072243,21.505701,0,0.4135711730769231,0.1378570576923077,2021/22
2022,11,2022-03-21,0-4,0.6,3072243,18.433457999999998,0.06666666666666667,0.7844024680851063,0.26146748936170205,2021/22
2022,12,2022-03-28,0-4,1.3,3072243,39.939159000000004,0.1,1.7364851739130436,0,2021/22
2022,13,2022-04-04,0-4,1,3072243,30.72243,0.16666666666666666,3.572375581395349,1.1907918604651162,2021/22
2022,14,2022-04-11,0-4,1.2,3072243,36.866915999999996,0,4.096323999999999,1.365441333333333,2021/22
2022,15,2022-04-18,0-4,0.4000000000000001,3072243,12.288972000000001,0.1,1.3654413333333333,0.9102942222222221,2021/22
2022,16,2022-04-25,0-4,0.8000000000000002,3072243,24.577944000000002,0,0.98311776,0.32770592,2021/22
2022,17,2022-05-02,0-4,0.3,3072243,9.216728999999999,0.09090909090909091,0.6583377857142856,0.43889185714285706,2021/22
2022,18,2022-05-09,0-4,0.8000000000000002,3072243,24.577944000000002,0.06666666666666667,1.4895723636363636,0.9930482424242424,2021/22
2022,19,2022-05-16,0-4,1.2,3072243,36.866915999999996,0.08333333333333333,2.910546,1.940364,2021/22
2022,20,2022-05-23,0-4,1.7,3072243,52.228131,0,2.901562833333333,0.9671876111111111,2021/22
2022,21,2022-05-30,0-4,1.1,3072243,33.794673,0,1.2516545555555556,0,2021/22
2022,22,2022-06-06,0-4,0.3,3072243,9.216728999999999,0,0,0,2021/22
2022,23,2022-06-13,0-4,0.6999999999999998,3072243,21.505701,0,0,0,2021/22
2022,24,2022-06-20,0-4,1.3,3072243,39.939159000000004,0,0,0,2021/22
2022,25,2022-06-27,0-4,0.5,3072243,15.361215,0,0,0,2021/22
2022,26,2022-07-04,0-4,1.3,3072243,39.939159000000004,0,0,0,2022/23
2022,27,2022-07-11,0-4,0.6999999999999998,3072243,21.505701,0,0,0,2022/23
2022,28,2022-07-18,0-4,0.6999999999999998,3072243,21.505701,0,0,0,2022/23
2022,29,2022-07-25,0-4,0.5,3072243,15.361215,0,0,0,2022/23
2022,30,2022-08-01,0-4,0.4000000000000001,3072243,12.288972000000001,0,0,0,2022/23
2022,31,2022-08-08,0-4,0.3,3072243,9.216728999999999,0,0,0,2022/23
2022,32,2022-08-15,0-4,0.3,3072243,9.216728999999999,0,0,0,2022/23
2022,33,2022-08-22,0-4,0.20000000000000004,3072243,6.144486000000001,0,0,0,2022/23
2022,34,2022-08-29,0-4,0.20000000000000004,3072243,6.144486000000001,0,0,0,2022/23
2022,35,2022-09-05,0-4,0.20000000000000004,3072243,6.144486000000001,0,0,0,2022/23
2022,36,2022-09-12,0-4,0,3072243,0,0,0,0,2022/23
2022,37,2022-09-19,0-4,1,3072243,30.72243,0,0,0,2022/23
2022,38,2022-09-26,0-4,0.8000000000000002,3072243,24.577944000000002,0,0,0,2022/23
2022,39,2022-10-03,0-4,0.9,3072243,27.650187000000003,0.06060606060606061,0.8919415161290323,0.2973138387096774,2022/23
2022,40,2022-10-10,0-4,1.9000000000000001,3072243,58.372617,0.037037037037037035,2.109853626506024,1.4065690843373493,2022/23
2022,41,2022-10-17,0-4,2.2,3072243,67.589346,0.05128205128205128,3.4136033333333335,2.844669444444445,2022/23
2022,42,2022-10-24,0-4,2.7999999999999994,3072243,86.022804,0.08,5.19103127586207,3.4606875172413796,2022/23
2022,43,2022-10-31,0-4,3.2000000000000006,3072243,98.31177600000001,0.10714285714285714,8.136146979310345,3.3900612413793105,2022/23
2022,44,2022-11-07,0-4,2.6999999999999997,3072243,82.950561,0.05555555555555555,6.524201426966291,3.805784165730337,2022/23
2022,45,2022-11-14,0-4,3.8000000000000003,3072243,116.745234,0.1111111111111111,10.50707106,6.379293143571428,2022/23
2022,46,2022-11-21,0-4,7.000000000000001,3072243,215.05701000000002,0.05714285714285714,16.07902878504673,11.102186542056074,2022/23
2022,47,2022-11-28,0-4,8.3,3072243,254.996169,0.05555555555555555,19.06513413084112,11.575260008010678,2022/23
2022,48,2022-12-05,0-4,12.699999999999998,3072243,390.17486099999996,0.20666666666666667,52.11239581849315,32.43016030102463,2022/23
2022,49,2022-12-12,0-4,19.7,3072243,605.231871,0.1724137931034483,98.9479898092643,70.99155556242098,2022/23
2022,50,2022-12-19,0-4,26.599999999999998,3072243,817.216638,0.24311926605504589,173.6386228888889,117.67592453204469,2022/23
2022,51,2022-12-26,0-4,29.000000000000004,3072243,890.9504700000001,0.25301204819277107,197.76703257847535,138.70146891432117,2022/23
2022,52,2023-01-02,0-4,13,3072243,399.39159,0.23809523809523808,97.81018530612246,65.81185870258112,2022/23
2023,1,2023-01-09,0-4,9.5,3072243,291.863085,0.11363636363636363,62.17201810650887,45.34061637926176,2022/23
2023,2,2023-01-16,0-4,7.2,3072243,221.20149600000002,0.058823529411764705,29.062970277372266,20.989922978102193,2022/23
2023,3,2023-01-23,0-4,5.3999999999999995,3072243,165.901122,0,8.618240103896103,7.086108529870129,2022/23
2023,4,2023-01-30,0-4,4.5,3072243,138.250935,0,2.439722382352941,2.168642117647059,2022/23
2023,5,2023-02-06,0-4,4.8,3072243,147.46766399999998,0,0,0,2022/23
2023,6,2023-02-13,0-4,4.8999999999999995,3072243,150.539907,0,0,0,2022/23
2023,7,2023-02-20,0-4,3.6,3072243,110.60074800000001,0.0196078431372549,0.6743948048780488,0.11239913414634158,2022/23
2023,8,2023-02-27,0-4,3.4,3072243,104.456262,0.05,2.117356662162162,0.3528927770270273,2022/23
2023,9,2023-03-06,0-4,3.5000000000000004,3072243,107.52850500000001,0,2.5806841200000004,0.4301140200000005,2022/23
2023,10,2023-03-13,0-4,2.4,3072243,73.73383199999999,0.016666666666666666,1.650757432835821,2.4436118800072583e-16,2022/23
2023,11,2023-03-20,0-4,3.7000000000000006,3072243,113.67299100000001,0.017543859649122806,1.5056025298013245,2.228739459359085e-16,2022/23
2023,12,2023-03-27,0-4,3.0999999999999996,3072243,95.239533,0.016129032258064516,1.5961932905027931,2.3628407238245225e-16,2022/23
2023,13,2023-04-03,0-4,2.6,3072243,79.87831800000001,0.022222222222222223,1.4611887439024394,2.1629938490714658e-16,2022/23
2023,14,2023-04-10,0-4,1.5,3072243,46.083645,0,0.6269883673469387,9.281292288009428e-17,2022/23
2023,15,2023-04-17,0-4,0.8000000000000002,3072243,24.577944000000002,0,0.19201518750000002,2.8423957632028874e-17,2022/23
2023,16,2023-04-24,0-4,1.1,3072243,33.794673,0,0,0,2022/23
2023,17,2023-05-01,0-4,0.6999999999999998,3072243,21.505701,0,0,0,2022/23
2023,18,2023-05-08,0-4,0.6,3072243,18.433457999999998,0,0,0,2022/23
2023,19,2023-05-15,0-4,0.8000000000000002,3072243,24.577944000000002,0,0,0,2022/23
2023,20,2023-05-22,0-4,1.2,3072243,36.866915999999996,0,0,0,2022/23
2023,21,2023-05-29,0-4,0.8000000000000002,3072243,24.577944000000002,0,0,0,2022/23
2023,22,2023-06-05,0-4,0.5,3072243,15.361215,0,0,0,2022/23
2023,23,2023-06-12,0-4,0.6999999999999998,3072243,21.505701,0,0,0,2022/23
2023,24,2023-06-19,0-4,0.9,3072243,27.650187000000003,0,0,0,2022/23
2023,25,2023-06-26,0-4,0.6,3072243,18.433457999999998,0,0,0,2022/23
2023,26,2023-07-03,0-4,0.9,3072243,27.650187000000003,0,0,0,2023/24
2023,27,2023-07-10,0-4,0.6,3072243,18.433457999999998,0,0,0,2023/24
2023,28,2023-07-17,0-4,1.6000000000000003,3072243,49.155888000000004,0,0,0,2023/24
2023,29,2023-07-24,0-4,0.9,3072243,27.650187000000003,0,0,0,2023/24
2023,30,2023-07-31,0-4,0.6999999999999998,3072243,21.505701,0,0,0,2023/24
2023,31,2023-08-07,0-4,0.20000000000000004,3072243,6.144486000000001,0,0,0,2023/24
2023,32,2023-08-14,0-4,0.4000000000000001,3072243,12.288972000000001,0,0,0,2023/24
2023,33,2023-08-21,0-4,0.6,2498431,14.990585999999999,0,0,0,2023/24
2023,34,2023-08-28,0-4,0.4,2498431,9.993724,0,0,0,2023/24
2023,35,2023-09-04,0-4,0.3,2498431,7.495292999999999,0,0,0,2023/24
2023,36,2023-09-11,0-4,1.1,2498431,27.482741,0,0,0,2023/24
2023,37,2023-09-18,0-4,0.6,2498431,14.990585999999999,0,0,0,2023/24
2023,38,2023-09-25,0-4,1.6,2498431,39.974896,0,0,0,2023/24
2023,39,2023-10-02,0-4,2.3,2498431,57.463913,0,0,0,2023/24
2023,40,2023-10-09,0-4,2.7,2498431,67.457637,0,0,0,2023/24
2023,41,2023-10-16,0-4,3.3,2498431,82.448223,0.03225806451612903,0.9776469130434783,0.10862743478260885,2023/24
2023,42,2023-10-23,0-4,3.999999999999999,2498431,99.93723999999999,0.00980392156862745,1.4805517037037035,0.16450574485596728,2023/24
2023,43,2023-10-30,0-4,2.9,2498431,72.454499,0,0.9348967612903225,0.10387741792114709,2023/24
2023,44,2023-11-06,0-4,2.3,2498431,57.463913,0.011904761904761904,0.44777075064935057,0.14925691688311693,2023/24
2023,45,2023-11-13,0-4,4.299999999999999,2498431,107.43253299999998,0.012738853503184714,0.9766593909090907,0.48832969545454546,2023/24
2023,46,2023-11-20,0-4,5.999999999999999,2498431,149.90586,0.006896551724137931,1.5947431914893617,1.3289526595744683,2023/24
2023,47,2023-11-27,0-4,3.5,2498431,87.445085,0.01818181818181818,1.1726352394636017,0.8794764295977014,2023/24
2023,48,2023-12-04,0-4,4.5,2498431,112.429395,0.03125,2.141512285714286,1.677517957142858,2023/24
2023,49,2023-12-11,0-4,4.900000000000001,2498431,122.42311900000001,0.03614457831325301,3.3632725000000003,2.074018041666667,2023/24
2023,50,2023-12-18,0-4,5.9,2498431,147.407429,0.08755760368663594,8.14405685082873,3.9863015111951166,2023/24
2023,51,2023-12-25,0-4,8.4,2498431,209.86820400000002,0.04918032786885246,12.88299866138614,5.876455529755084,2023/24
2021,52,2022-01-03,19-64,1,34769641,347.69641,0,23.946033746556477,6.931746610845302,2021/22
2022,1,2022-01-10,19-64,1.4999999999999998,34769641,521.5446149999999,0,14.830652559241704,2.471775426540287,2021/22
