6.953, 0.210
6.950, 0.210
6.947, 0.210
6.940, 3.382
6.937, 3.382
6.934, 3.382
6.928, 2.324
6.925, 2.324
6.921, 2.324
6.915, 6.289
6.912, 6.289
6.902, 6.289
6.899, 6.289
6.890, 7.347
6.887, 7.347
6.877, 8.404
6.874, 8.404
6.865, 16.334
6.861, 16.334
6.855, 7.347
6.852, 7.347
6.848, 7.347
6.842, 5.232
6.839, 5.232
6.836, 5.232
6.829, 2.324
6.826, 2.324
6.823, 2.324
6.817, 0.210
6.813, 0.210
6.810, 0.210
6.804, 0.210
6.801, 0.210
6.798, 0.210
6.791, 0.210
6.788, 0.210
6.785, 0.210
6.779, 2.324
6.775, 2.324
6.772, 2.324
6.766, 0.210
6.763, 0.210
6.759, 0.210
6.753, 0.210
6.750, 0.210
6.747, 0.210
6.740, 0.210
6.737, 0.210
6.734, 0.210
6.728, 1.267
6.725, 1.267
6.721, 1.267
6.715, 0.210
6.712, 0.210
6.709, 0.210
6.702, 0.210
6.699, 0.210
6.696, 0.210
6.690, 1.267
6.686, 1.267
6.683, 1.267
5.683, 0.210
5.680, 0.210
5.610, 0.210
5.607, 0.210
5.604, 0.210
5.598, 0.210
5.595, 0.210
5.591, 0.210
5.471, 0.210
5.468, 0.210
5.464, 0.210
5.407, 0.210
5.404, 0.210
5.401, 0.210
5.382, 0.210
5.379, 0.210
5.369, 0.210
5.366, 0.210
5.357, 2.324
5.353, 2.324
5.334, 0.210
5.331, 0.210
5.328, 0.210
5.309, 0.210
5.306, 0.210
5.303, 0.210
5.296, 0.210
5.293, 0.210
5.290, 0.210
5.284, 0.210
5.280, 0.210
5.277, 0.210
5.182, 0.210
5.179, 0.210
5.176, 0.210
5.106, 0.210
5.103, 0.210
5.099, 0.210
5.033, 1.267
5.030, 1.267
5.026, 1.267
5.020, 0.210
5.017, 0.210
5.014, 0.210
5.007, 1.267
5.004, 1.267
5.001, 1.267
4.995, 3.382
4.992, 3.382
4.988, 3.382
4.982, 5.232
4.979, 5.232
4.976, 5.232
4.969, 3.382
4.966, 3.382
4.963, 3.382
4.957, 7.347
4.954, 7.347
4.950, 7.347
4.944, 3.382
4.941, 3.382
4.938, 3.382
4.931, 3.382
4.928, 3.382
4.925, 3.382
4.919, 30.344
4.916, 30.344
4.913, 30.344
4.906, 24.265
4.903, 24.265
4.900, 24.265
4.894, 52.284
4.891, 52.284
4.888, 52.284
4.881, 20.299
4.878, 20.299
4.874, 20.299
4.868, 9.197
4.865, 9.197
4.862, 9.197
4.855, 4.175
4.852, 4.175
4.849, 4.175
4.842, 2.324
4.839, 2.324
4.836, 2.324
4.779, 0.210
4.776, 0.210
4.766, 1.267
4.763, 1.267
4.744, 0.210
4.741, 0.210
4.738, 0.210
4.731, 0.210
4.728, 0.210
4.725, 0.210
4.719, 0.210
4.715, 0.210
4.712, 0.210
4.706, 0.210
4.703, 0.210
4.700, 0.210
4.354, 2.324
4.350, 2.324
4.347, 2.324
4.341, 0.210
4.338, 0.210
4.334, 0.210
4.315, 1.267
4.312, 1.267
4.309, 1.267
4.303, 1.267
4.300, 1.267
4.296, 1.267
4.290, 0.210
4.287, 0.210
4.284, 0.210
4.277, 3.382
4.274, 3.382
4.271, 3.382
4.265, 4.175
4.262, 4.175
4.258, 4.175
4.252, 5.232
4.249, 5.232
4.246, 5.232
4.240, 18.449
4.236, 18.449
4.233, 18.449
4.227, 5.232
4.223, 5.232
4.220, 5.232
4.214, 1.267
4.211, 1.267
4.208, 1.267
4.201, 11.312
4.198, 11.312
4.195, 11.312
4.189, 15.277
4.186, 15.277
4.176, 10.255
4.173, 10.255
4.163, 13.427
4.160, 13.427
4.151, 13.427
4.147, 13.427
4.141, 12.369
4.138, 12.369
4.135, 12.369
4.128, 9.197
4.125, 9.197
4.122, 9.197
4.116, 4.175
4.112, 4.175
4.109, 4.175
4.103, 3.382
4.100, 3.382
4.096, 3.382
4.090, 2.324
4.087, 2.324
4.084, 2.324
4.077, 2.324
4.074, 2.324
4.071, 2.324
4.065, 0.210
4.062, 0.210
4.058, 0.210
4.039, 0.210
4.036, 0.210
4.033, 0.210
4.027, 2.324
4.023, 2.324
4.020, 2.324
